[2024-10-16T13:32:23.811+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-16T13:32:23.820+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: booking_scraping_dag.run_booking_scrapy manual__2024-10-16T13:32:22.688558+00:00 [queued]>
[2024-10-16T13:32:23.825+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: booking_scraping_dag.run_booking_scrapy manual__2024-10-16T13:32:22.688558+00:00 [queued]>
[2024-10-16T13:32:23.825+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-16T13:32:23.832+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): run_booking_scrapy> on 2024-10-16 13:32:22.688558+00:00
[2024-10-16T13:32:23.840+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'booking_scraping_dag', 'run_booking_scrapy', 'manual__2024-10-16T13:32:22.688558+00:00', '--job-id', '77', '--raw', '--subdir', 'DAGS_FOLDER/booking_dag.py', '--cfg-path', '/tmp/tmpsqi6o9yi']
[2024-10-16T13:32:23.840+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=473) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-16T13:32:23.841+0000] {standard_task_runner.py:105} INFO - Job 77: Subtask run_booking_scrapy
[2024-10-16T13:32:23.841+0000] {standard_task_runner.py:72} INFO - Started process 475 to run task
[2024-10-16T13:32:23.864+0000] {task_command.py:467} INFO - Running <TaskInstance: booking_scraping_dag.run_booking_scrapy manual__2024-10-16T13:32:22.688558+00:00 [running]> on host 45f4dfcb0066
[2024-10-16T13:32:23.902+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='21120576@student.hcmus.edu.vn' AIRFLOW_CTX_DAG_OWNER='cheep' AIRFLOW_CTX_DAG_ID='booking_scraping_dag' AIRFLOW_CTX_TASK_ID='run_booking_scrapy' AIRFLOW_CTX_EXECUTION_DATE='2024-10-16T13:32:22.688558+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-16T13:32:22.688558+00:00'
[2024-10-16T13:32:23.903+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-16T13:32:23.903+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-16T13:32:23.903+0000] {logging_mixin.py:190} INFO - Current task name:run_booking_scrapy state:running start_date:2024-10-16 13:32:23.820416+00:00
[2024-10-16T13:32:23.904+0000] {logging_mixin.py:190} INFO - Dag name:booking_scraping_dag and current dag run status:running
[2024-10-16T13:32:23.904+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-16T13:32:23.904+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-10-16T13:32:23.905+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /opt/***/booking && scrapy crawl accommodation']
[2024-10-16T13:32:23.911+0000] {subprocess.py:86} INFO - Output:
[2024-10-16T13:32:24.801+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:24.801 | DEBUG    | booking.spiders.BookingSpider:start_requests:43 - Constructed URL: https://www.booking.com/searchresults.en-gb.html?ss=Viet+Nam&checkin_year=&checkin_month=&checkin_monthday=&checkout_year=&checkout_month=&checkout_monthday=&no_rooms=1
[2024-10-16T13:32:31.587+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:31.587 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:32.667+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:32.667 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:32.728+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:32.728 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:32.984+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:32.984 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:33.158+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:33.158 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:33.888+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:33.888 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:34.869+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:34.869 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:34.908+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:34.908 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:36.220+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:36.220 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:36.251+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:36.251 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:36.574+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:36.574 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:36.722+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:36.722 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:38.339+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:38.339 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:55.586+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:55.586 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:32:57.456+0000] {subprocess.py:93} INFO - 2024-10-16 13:32:57.456 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:33:17.289+0000] {subprocess.py:93} INFO - 2024-10-16 13:33:17.289 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:40:46.018+0000] {subprocess.py:93} INFO - 2024-10-16 13:40:46.017 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:40:48.361+0000] {subprocess.py:93} INFO - 2024-10-16 13:40:48.361 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:40:50.576+0000] {subprocess.py:93} INFO - 2024-10-16 13:40:50.576 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:40:50.650+0000] {subprocess.py:93} INFO - 2024-10-16 13:40:50.650 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:40:51.194+0000] {subprocess.py:93} INFO - 2024-10-16 13:40:51.194 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:40:51.553+0000] {subprocess.py:93} INFO - 2024-10-16 13:40:51.553 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:40:52.474+0000] {subprocess.py:93} INFO - 2024-10-16 13:40:52.474 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
[2024-10-16T13:40:53.010+0000] {subprocess.py:93} INFO - 2024-10-16 13:40:53.009 | SUCCESS  | booking.spiders.BookingSpider:parse_graphql_response:147 - Scraped 25 results from search pages
